vector_count,dimensions,m,ef_construction,ef_search,k,recall_at_k,avg_returned,query_p50_ms,query_p95_ms,query_p99_ms,query_mean_ms,num_queries,build_time_ms,insert_throughput_per_sec,memory_delta_bytes,memory_delta_mb,max_graph_level,num_levels,data_distribution,distance_comps_per_query,peak_rss_mb
100000,128,16,100,128,200,0.312350,200.000,0.608688,0.696379,0.738764,0.616318,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,128,500,0.499804,500.000,1.421083,1.911343,2.602495,1.499928,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,256,10,0.502900,10.000,0.809521,1.100115,1.765956,0.864544,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,256,50,0.433960,50.000,0.773688,0.878609,0.931878,0.781602,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,256,200,0.369865,200.000,0.772209,1.004127,1.238936,0.803302,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,16,100,256,500,0.499804,500.000,1.402583,1.508689,1.629648,1.411339,1000,22374.620,4469.35,-5242880,-5.000,3,4,random,-1.00,343.28
100000,128,32,100,16,10,0.146900,10.000,0.134605,0.186890,0.207294,0.138188,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,16,50,0.285780,50.000,0.351417,0.442929,0.486527,0.358723,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,16,200,0.558440,200.000,1.142355,1.236579,1.317527,1.149879,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,16,500,0.771082,500.000,2.563146,2.705355,2.874978,2.576286,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,32,10,0.251300,10.000,0.236333,0.309221,0.343398,0.242560,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,32,50,0.285780,50.000,0.352854,0.442500,0.489105,0.360207,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,32,200,0.558440,200.000,1.147292,1.233298,1.295550,1.154383,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,32,500,0.771082,500.000,2.571437,2.742142,3.004215,2.591755,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,64,10,0.399700,10.000,0.431375,0.534191,0.578824,0.439292,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,64,50,0.337340,50.000,0.428438,0.528367,0.580527,0.439020,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,64,200,0.558440,200.000,1.138500,1.235623,1.313473,1.144896,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,64,500,0.771082,500.000,2.567000,2.704948,2.904541,2.577458,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,128,10,0.586500,10.000,0.785750,1.010879,1.206928,0.817811,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,128,50,0.510900,50.000,0.755417,0.853468,0.913655,0.765099,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,128,200,0.558440,200.000,1.147771,1.241690,1.312931,1.153864,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,128,500,0.771082,500.000,2.565480,2.739135,2.894473,2.583402,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,256,10,0.780300,10.000,1.421896,1.526718,1.642444,1.429897,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,256,50,0.712240,50.000,1.421708,1.549087,1.635297,1.432554,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,256,200,0.632350,200.000,1.423625,1.520669,1.609603,1.430658,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,32,100,256,500,0.771082,500.000,2.566333,2.722554,2.885920,2.579885,1000,42082.861,2376.26,1753088,1.672,3,4,random,-1.00,343.28
100000,128,8,200,16,10,0.027800,10.000,0.033480,0.048004,0.054752,0.034474,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,16,50,0.058060,50.000,0.095479,0.125881,0.142336,0.097361,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,16,200,0.154195,200.000,0.342375,0.406604,0.444365,0.347634,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,16,500,0.273690,500.000,0.799980,0.890046,0.950219,0.807899,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,32,10,0.045700,10.000,0.063750,0.086631,0.098004,0.065471,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,32,50,0.058060,50.000,0.094625,0.124046,0.139375,0.096740,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,32,200,0.154195,200.000,0.338209,0.400050,0.424549,0.343152,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,32,500,0.273690,500.000,0.814917,0.911175,0.956711,0.822722,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,64,10,0.086200,10.000,0.121979,0.154760,0.170752,0.123566,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,64,50,0.071420,50.000,0.121021,0.155015,0.174081,0.123150,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,64,200,0.154195,200.000,0.338083,0.396885,0.422715,0.341752,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,64,500,0.273690,500.000,0.789980,0.869689,0.937834,0.797722,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,128,10,0.153100,10.000,0.224270,0.267271,0.292431,0.227373,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,128,50,0.128120,50.000,0.227396,0.277336,0.296464,0.230731,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,128,200,0.154195,200.000,0.340250,0.401023,0.425208,0.343693,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,128,500,0.273690,500.000,0.797354,0.891783,0.939099,0.805712,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,256,10,0.260700,10.000,0.423687,0.489154,0.521387,0.428376,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,256,50,0.224380,50.000,0.425354,0.495877,0.537924,0.429916,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,256,200,0.188500,200.000,0.427104,0.488496,0.519916,0.431180,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,8,200,256,500,0.273690,500.000,0.791646,0.871023,0.932429,0.798879,1000,24133.602,4143.60,7766016,7.406,5,6,random,-1.00,344.95
100000,128,16,200,16,10,0.078500,10.000,0.066500,0.092281,0.103376,0.068640,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,16,50,0.148480,50.000,0.185125,0.234879,0.263633,0.189208,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,16,200,0.339170,200.000,0.625896,0.703668,0.755326,0.631057,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,16,500,0.534152,500.000,1.423958,1.509466,1.606857,1.430690,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,32,10,0.134700,10.000,0.123687,0.163260,0.181630,0.126619,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,32,50,0.148480,50.000,0.186021,0.234968,0.262430,0.189453,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,32,200,0.339170,200.000,0.623355,0.708089,0.768805,0.632258,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,32,500,0.534152,500.000,1.424750,1.521148,1.585543,1.430947,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,64,10,0.231300,10.000,0.227896,0.283777,0.307409,0.232436,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,64,50,0.181060,50.000,0.224542,0.280277,0.306032,0.229293,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,64,200,0.339170,200.000,0.622021,0.705718,0.754844,0.629348,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,64,500,0.534152,500.000,1.426396,1.512684,1.580710,1.431289,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,128,10,0.369600,10.000,0.417646,0.492052,0.524982,0.423100,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,128,50,0.301320,50.000,0.414895,0.490354,0.532583,0.421220,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,128,200,0.339170,200.000,0.621125,0.701508,0.759877,0.629125,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,128,500,0.534152,500.000,1.423167,1.517967,1.582843,1.428765,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,256,10,0.550400,10.000,0.768166,0.849881,0.899566,0.775365,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,256,50,0.468100,50.000,0.767604,0.843048,0.903098,0.773774,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,256,200,0.398110,200.000,0.779146,0.868387,0.929063,0.787311,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,16,200,256,500,0.534152,500.000,1.425687,1.522637,1.648751,1.433220,1000,40397.492,2475.40,-14352384,-13.688,4,5,random,-1.00,344.95
100000,128,32,200,16,10,0.166600,10.000,0.135354,0.191569,0.219048,0.139336,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,16,50,0.302880,50.000,0.368584,0.560415,0.721719,0.395010,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,16,200,0.586880,200.000,1.155500,1.258146,1.356441,1.162382,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,16,500,0.793948,500.000,2.608521,2.765351,2.917749,2.623237,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,32,10,0.272600,10.000,0.243229,0.317198,0.363493,0.248703,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,32,50,0.302880,50.000,0.346625,0.433433,0.461300,0.353919,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,32,200,0.586880,200.000,1.159687,1.268300,1.342088,1.169773,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,32,500,0.793948,500.000,2.646645,3.684348,5.413475,2.834914,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,64,10,0.428600,10.000,0.430416,0.521779,0.567687,0.439177,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,64,50,0.357340,50.000,0.432458,0.518460,0.567084,0.436942,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,64,200,0.586880,200.000,1.142625,1.242879,1.306880,1.151750,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,64,500,0.793948,500.000,2.596229,2.751313,2.953785,2.604589,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,128,10,0.618200,10.000,0.776521,0.872419,0.922469,0.785247,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,128,50,0.536840,50.000,0.783354,0.877215,0.938820,0.790419,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,128,200,0.586880,200.000,1.181521,1.293481,1.358872,1.190820,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,128,500,0.793948,500.000,2.605854,3.099737,3.355976,2.678747,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,256,10,0.807500,10.000,1.501375,1.646279,1.706901,1.504222,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,256,50,0.743560,50.000,1.478500,1.617609,1.688281,1.487625,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,256,200,0.661790,200.000,1.456041,1.549733,1.651184,1.463770,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,32,200,256,500,0.793948,500.000,2.618583,3.092350,3.235661,2.676559,1000,72619.628,1377.04,32768,0.031,3,4,random,-1.00,344.95
100000,128,8,400,16,10,0.030200,10.000,0.035709,0.048841,0.055382,0.036472,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,16,50,0.063600,50.000,0.097167,0.127211,0.140883,0.099349,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,16,200,0.167670,200.000,0.351770,0.415929,0.442294,0.356362,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,16,500,0.294040,500.000,0.805854,0.879934,0.928633,0.811678,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,32,10,0.056100,10.000,0.063875,0.083631,0.093050,0.065126,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,32,50,0.063600,50.000,0.095021,0.123966,0.138937,0.097406,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,32,200,0.167670,200.000,0.348313,0.407960,0.433097,0.351112,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,32,500,0.294040,500.000,0.803041,0.881754,0.920960,0.808995,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,64,10,0.098800,10.000,0.120396,0.152964,0.171127,0.122866,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,64,50,0.078840,50.000,0.122438,0.158110,0.177769,0.125196,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,64,200,0.167670,200.000,0.346146,0.400787,0.427051,0.349848,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,64,500,0.294040,500.000,0.809083,0.898129,0.956263,0.817579,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,128,10,0.171100,10.000,0.231437,0.277339,0.297713,0.233792,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,128,50,0.141360,50.000,0.229687,0.276644,0.300085,0.232827,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,128,200,0.167670,200.000,0.346313,0.407783,0.429429,0.349807,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,128,500,0.294040,500.000,0.802188,0.876769,0.913510,0.809058,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,256,10,0.285900,10.000,0.432646,0.502631,0.535171,0.439281,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,256,50,0.244740,50.000,0.432042,0.502210,0.533259,0.438517,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,256,200,0.203550,200.000,0.436292,0.508221,0.539672,0.442536,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,8,400,256,500,0.294040,500.000,0.806396,0.886966,0.916319,0.811474,1000,45396.540,2202.81,-4767744,-4.547,5,6,random,-1.00,344.95
100000,128,16,400,16,10,0.076400,10.000,0.068666,0.098546,0.112173,0.070779,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,16,50,0.158020,50.000,0.188042,0.243262,0.268103,0.191933,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,16,200,0.356355,200.000,0.630437,0.717260,0.751692,0.638396,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,16,500,0.555736,500.000,1.459500,1.553590,1.632109,1.465345,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,32,10,0.136100,10.000,0.126125,0.168294,0.185546,0.129167,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,32,50,0.158020,50.000,0.187542,0.242375,0.266628,0.191345,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,32,200,0.356355,200.000,0.632167,0.716963,0.764423,0.639236,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,32,500,0.555736,500.000,1.467792,1.576925,1.687208,1.476283,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,64,10,0.229000,10.000,0.234646,0.294519,0.321709,0.239211,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,64,50,0.191460,50.000,0.230437,0.286816,0.310756,0.234940,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,64,200,0.356355,200.000,0.630812,0.716094,0.761536,0.638165,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,64,500,0.555736,500.000,1.456937,1.551421,1.692717,1.465404,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,128,10,0.366800,10.000,0.427417,0.527822,0.631890,0.440851,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,128,50,0.315340,50.000,0.514771,0.747611,1.211908,0.554592,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,128,200,0.356355,200.000,0.653709,0.814344,0.976641,0.674775,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,128,500,0.555736,500.000,1.483729,1.735110,2.155938,1.523950,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,256,10,0.566800,10.000,0.789084,0.874436,0.922508,0.797792,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,256,50,0.493240,50.000,0.796291,0.903669,0.959758,0.806778,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,256,200,0.419375,200.000,0.789521,0.873765,0.938504,0.796375,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,16,400,256,500,0.555736,500.000,1.460667,1.564716,1.673357,1.468411,1000,73860.208,1353.91,5586944,5.328,3,4,random,-1.00,344.95
100000,128,32,400,16,10,0.169100,10.000,0.139729,0.192554,0.218442,0.143257,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,16,50,0.314060,50.000,0.357750,0.442333,0.482752,0.364707,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,16,200,0.599370,200.000,1.180084,1.276642,1.357749,1.188198,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,16,500,0.806002,500.000,2.657104,2.898154,3.726293,2.700629,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,32,10,0.283100,10.000,0.244187,0.322549,0.352619,0.249826,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,32,50,0.314060,50.000,0.358625,0.444667,0.485131,0.364842,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,32,200,0.599370,200.000,1.163604,1.253290,1.329504,1.172066,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,32,500,0.806002,500.000,2.626875,2.806103,2.955011,2.643172,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,64,10,0.439100,10.000,0.433500,0.524927,0.582175,0.441493,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,64,50,0.366960,50.000,0.432480,0.520894,0.576591,0.440520,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,64,200,0.599370,200.000,1.168917,1.254467,1.339677,1.174487,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,64,500,0.806002,500.000,2.636667,2.836831,3.053402,2.656060,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,128,10,0.635900,10.000,0.796542,0.887409,0.963458,0.803520,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,128,50,0.551560,50.000,0.793208,0.879729,0.936119,0.799735,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,128,200,0.599370,200.000,1.180541,1.275094,1.349488,1.189358,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,128,500,0.806002,500.000,2.657021,2.807394,2.961656,2.669945,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,256,10,0.825400,10.000,1.473562,1.600570,1.671439,1.484515,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,256,50,0.756140,50.000,1.471625,1.558612,1.635833,1.478739,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,256,200,0.675120,200.000,1.477250,1.570892,1.670042,1.484327,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
100000,128,32,400,256,500,0.806002,500.000,2.652458,2.822908,2.969857,2.666741,1000,127612.372,783.62,49152,0.047,3,4,random,-1.00,344.95
